word,tone
okşamak,-0.037864302
okşantı,-0.248552204
okşarövgü,0.183972624
okşarövgülemek,0.152501655
okşayıcı,0.263831551
ol,-0.03089
ola ki,-0.119619626
olabildiğince,0.07314046
olabilen,0.100911699
olabilir,0.053207279
olabilirlik,0.207456042
olacak,0.051398579
olagel,-0.33025
olagelen,-0.046135921
olagelmek,-0.348058576
olamaz,-0.145171314
olan biten,-0.046135921
olanak,0.078855308
olanaklı,0.110054288
olanaksız,-0.126727765
olanaksızlık,-0.219054357
olanca,0.092573078
olanlar,0.077182243
olara,-0.125
olarak,0.286517439
olarak aldım,0.9723764657974244
olarak aldım,0.9723764657974244
olarak geldi,0.0
olarak geldi,0.0
olarak güzel,0.9799541234970092
olarak güzel,0.9799541234970092
olarak iyi,0.9120628833770752
olarak iyi,0.9120628833770752
olarak çok iyi,0.9909255504608154
olarak çok iyi,0.9909255504608154
olarak çok memnun,0.9935665726661682
olarak çok memnun,0.9935665726661682
olası,0.141786733
olası olmama,0.161517439
olasılk,0.18084123
olasılı,0.082498366
olasılık,0.175067718
olasılıksız,-0.1875
olasısızlık,0.161517439
olay,-0.001367127
olay bilimi,0.218777439
olaylar,0.126397336
olayların,0.508957439
olaylı,-0.20833
olaysız,-0.125
olağan,-0.042142824
olağan dışı,0.119715362
olağan kırık,0.161517439
olağan olmak,0.159134118
olağandışı,0.087603518
olağandışılık,0.378266476
olağanlık,-0.625
olağanüstü,0.131981255
olağanüstü güçlü,-0.122368496
olağanüstü şey,0.286517439
olcay,0.057057439
oldu,0.039729555
oldu çok,0.6939247846603394
oldu çok,0.6939247846603394
oldubitti,-0.014102537
oldubittiyle,-0.037108539
oldukça,0.065598024
oldukça az,-0.048780392
oldukça iyi,0.9936569333076476
oldukça iyi,0.9936569333076476
oldukça çok,0.064697791
oldum,0.161517439
oldurmak,0.115591219
olduğu aldım,0.9414960145950316
olduğu aldım,0.9414960145950316
olduğu gibi,-0.225513709
olduğu gibi kalma,-0.066438287
olduğu iade,-0.9751235842704772
olduğu iade,-0.9751235842704772
olduğum en kötü,-0.9979300498962402
olduğum en kötü,-0.9979300498962402
olduğundan az,0.411517439
olduğundan küçük gösterek,-0.361811094
olduğunu,0.244847439
olduğunu düşünerek aldım,0.8206717371940613
olduğunu düşünerek aldım,0.8206717371940613
olduğunu düşünmüyorum,-0.9946763515472412
olduğunu düşünmüyorum,-0.9946763515472412
olduğunu düşünüyorum,-0.8675477504730225
olduğunu düşünüyorum,-0.8675477504730225
olduğunu fark ettim,0.0
olduğunu fark ettim,0.0
olduğunu gördüm,-0.721674919128418
olduğunu gördüm,-0.721674919128418
ole,-0.268392201
olearia haastii,0.161517439
oleik,-0.125324961
oleik asit,-0.125026545
oleini,-0.625
oleofil,0.161517439
oleofob,-0.375
olgu,-0.042701685
olgucu,0.161517439
olguculuk,0.244847439
olgul,0.288052189
olgular,0.126412532
olgulara,0.288052189
olgun,0.167599934
olgunlaşan,0.161517439
olgunlaşma,0.048397439
olgunlaşmamış,-0.172410048
olgunlaşmış,0.171914429
olgunlaştı,0.244847439
olgunlaştırmak,0.203187439
olgunluk,0.081504776
olgusal,0.369847439
oligarşi,-0.223942739
oligosakkarit,0.161517439
oligosen,0.161517439
oligosen dönemi,0.161517439
oligospermi,-0.75
oligüri,-0.04167
olimpik,0.339587439
olimpiyat,0.178689072
olivin,0.066817439
olma,0.472949881
olma oranı,-0.125
olmadık,-0.064577231
olmak,0.113328066
olmak animasyon,-0.375
olmama,-0.125
olmaması,-0.375
olmamış,-0.206244074
olması gayet iyi,0.9935558438301086
olması gayet iyi,0.9935558438301086
olması güzel,0.9838933944702148
olması güzel,0.9838933944702148
olması çok,0.982819139957428
olması çok,0.982819139957428
olmasını tercih ederdim,0.546198844909668
olmasını tercih ederdim,0.546198844909668
olmayacak,-0.239854498
olmayan afazi,-0.125
olmayan avukat,-0.25
olmayan resiny,-0.5
olmayan seçmeli,-0.5
olmayan u,-0.625
olmaz,-0.095643714
olmazlama,-0.25
olmazlanmak,0.139489365
olmazlık,0.161517439
olmuş,-0.171783428
olmuştur,-0.5
olsa bile,0.156207439
olsa da,0.156207439
olsa olsa,0.128919411
olsun,0.097547439
olsun olsun,0.128921284
olta,0.049303354
oluk,-0.191525554
olumlama,0.081517439
olumlu,0.331599811
olumlu uyarıcı,0.536517439
olumluluk,0.295637439
olumlululuğu,0.786517439
olumsal,-0.199126766
olumsuz,-0.165347335
olumsuz görüşü,-0.75
olumsuz karar,-0.5
olumsuzlama,-0.095293
olumsuzluk,-0.403564901
olumsuzluk alfa,-0.375
olumsuzlukvarsa,-0.47727
olunan,-0.125
olup biten,0.067577353
olup bitti,-0.091264527
olup olmadığını bilmiyorum,-0.7720060348510742
olup olmadığını bilmiyorum,-0.7720060348510742
olupbitti,-0.052449436
olupbittiyle,-0.022297484
olur,0.095535953
olur olmaz,-0.173743986
olur şey,0.153474117
olurlu,-0.75
olursa olsun,0.5258954763412476
olursa olsun,0.5258954763412476
olut,0.065505977
oluş,-0.03097366
oluşan,0.445026611
oluşma,-0.092636828
oluşmak,0.042045242
oluşmuş,-0.087430638
oluşturma,-0.052724045
oluşturmak,0.078223249
oluşuk,-0.089891333
oluşum,-0.011505323
oluşur,0.081517439
om,0.740777439
oma,0.075487439
omlet,0.176847439
omnibüs,-0.056398292
omnivordur,-0.125
omofaji,-0.125
omur,-0.4802
omurga,0.054767439
omurga eğriliği,-0.5
omurgalı,-0.125
omurgasız,-0.25
omurilik,-0.34983
omuz,-0.02273
omuz kılıfı,-0.125
omuz pedi,-0.125
omuz silkme,-0.125
omuz yama,0.161517439
omuzdaş,0.094878219
omuzdaşlık,0.181197336
omuzla,-0.20851
omuzlamak,-0.042386062
omuzlu büyük,0.286517439
omuzluk,0.162957439
on anahtar,0.536517439
ona,0.044287439
ona gitmek var,0.286517439
onaltılık,-0.5
onaltıncı,-0.45833
onam,-0.25032
onama,0.294640288
onamak,0.283178741
onanizm,-0.02381
onar,-0.241170212
onarma,0.161336039
onarmak,0.194154706
onarıcı,-0.13636
onarılamaz,-0.4375
onarılmak,0.052248181
onarılmış özenilmiş,0.427394684
onarım,0.090317581
onarım görmek,0.052237133
onarımcı,-0.13636
onat,0.282860146
onay,0.331346219
onay gören,0.536517439
onay işareti,0.161517439
onay mühür,0.536517439
onayla,-0.12853
onaylama,-0.167563721
onaylamak,0.10068483
onaylamamak,-0.038440107
onaylamamk,0.139489365
onaylamayan,-0.5
onaylamaz,0.356517439
onaylanamaz,0.661517439
onaylanmama,-0.225
onaylanmamış,-0.279295709
onaylanması,0.091357439
onaylanmış,0.286517439
onaylayacağını,0.161517439
onaylayan,0.453187439
onaylayarak,0.349017439
onaylı,0.286517439
onaysız,-0.28108219
onayı kaldırmak,-0.625
onbaşı,-0.81529
onbirinci saat,0.161517439
onca,0.043024533
oncidium,-0.125
onda,0.039697439
ondalık,0.103779169
ondalık kesir,0.286517439
ondalıkçı,0.107737456
ondan,0.098108031
ondurmak,0.153758885
ondülan,0.286517439
ondülan ateş,-0.125
ongun,0.189452954
ongunluk,0.206891852
onikişerli,-0.25
onikolizdir,-0.125
onikoz,-0.5
oniks,0.232207439
oniks mermer,-0.25
oniksi,0.411517439
oniscus,-0.375
onkoloji,-0.49784
onlar,0.104697439
onlarca,-0.25
onları,0.136517439
onlu önekler,0.175207439
onma,-0.25091339
onmak,0.068310838
ons,0.224677439
ontario gölü,0.161517439
ontoloji,0.286517439
onu,-0.02963
onu kaybetmek,0.161517439
onu var,0.286517439
onu yakalamak,-0.125
onul,-0.26749
onulmaz,-0.018046618
onulur,0.077019619
onum,0.553907439
onun,0.052332319
onunla olmak,0.286517439
onur,0.268347506
onur kırıcı,-0.70833
onur sistemi,-0.25
onurlan,0.380307439
onurlanan,0.411517439
onurlandıran,0.161517439
onurlandırma,0.219995179
onurlandırmak,0.143626309
onurlanmış,0.2699904
onurlu,0.295135258
onurlu insan,0.536517439
onurluk,0.402347439
onurluluk,0.32525821
onursal,-0.003970028
onursuz,-0.154093818
onursuzluk,-0.162069407
ooforit,-0.75
oosfer,-0.125
oospor,0.286517439
op sanat,-0.375
opak,-0.082689239
opal,0.488447439
oparlör,-0.08333
opera,0.155331758
opera dürbünü,0.161517439
operasyon,-0.451329429
operasyonel,0.096517439
operasyonuydu,0.161517439
operatif,0.176517439
operatif alan,-0.125
operatör,0.0892277
operet,0.303145312
oportünist,-0.005495783
oportünizm,-0.5
oposit,-0.04692
opsiyon,-0.57731
opsonize,0.161517439
optik,0.144669618
optik alet,0.161517439
optik cam kesici,0.199617439
optik disk,-0.5
optik diski,-0.5
optik donukluk,-0.125
optik kaydırma,-0.29805
optik sapmaları,0.411517439
optik taç,-0.375
optik taç cam,-0.375
optik yanılsama,-0.125
optikçi,0.161492347
optimal,0.528183939
optimist,0.312458943
optimize eder,0.104697439
optimizm,0.225596092
optimum,0.378180939
opus,0.078858475
ora,-0.04839
orada,-0.25
orada olmak,0.159126373
orak,0.224374439
orak ayı,-0.16667
oral,0.054867439
oral herpes,-0.25
oral kişilik,-0.125
oramiral,0.169517439
oran,0.120593154
oranla,-0.038536227
oranlama,0.13446119
oranlamak,0.181719283
oranlar,0.161517439
oranlayan,-0.25
oranlayarak,-0.25
oranlı,0.060251654
oransız,-0.333149779
orantı,0.066655484
orantılı,0.0794376
orantısız,-0.224421525
oranı,0.104697439
orası,-0.04839
oratoryo,0.462197439
ordinat,0.078187439
ordino,-0.042896531
ordu,-0.11053861
ordu bozanlık,0.161517439
ordu kulübe,0.161517439
ordu pazarı,0.178822797
ordu solucan,-0.125
ordubozan,-0.322791157
orduev,-0.09294
orduevi,-0.09027146
ordugah,0.267597439
ordugâh,0.267597439
ordövr,0.092381352
orfenadrin,-0.25
orford ilk kont,0.161517439
orfoz,-0.125
organ,-0.073215777
organ değiştirilmesi,0.656867439
organ durdurma,0.161517439
organdi,0.161517439
organik,0.092527439
organik yağ,-0.125
organizasyon,0.039400289
organizatör,-0.63246975
organize,-0.03409
organize etmek,0.116469283
organizma,0.040149074
organlara ait,0.092527439
organlarla ilgili,0.092527439
organon,0.161517439
organze,0.161517439
orgazm,0.411517439
orgeneral,-0.15452
oriform,0.286517439
origanum,0.161517439
orijin,0.075707439
orijinal,0.089624911
orijinal değil,-0.997209131717682
orijinal değil,-0.997209131717682
orijinal ürün,0.939809799194336
orijinal ürün,0.939809799194336
orijinalite,0.13105058
orion,-0.022991057
orjinal gonun rahatlığıyla,0.994998335838318
orjinal gonun rahatlığıyla,0.994998335838318
orjinal ürün,0.9884002208709716
orjinal ürün,0.9884002208709716
orkestra,0.270934806
orkide,0.222677439
orkinos,-0.06818
orkinos balığı,-0.125
orman,-0.125796388
orman ateş,-0.125
orman rot,-0.25
orman tavuğu,0.411517439
orman yangını,-0.125
ormanlık,-0.116394663
ormansız,-0.625
ormansızlaşma,0.119847439
ormazd,0.536517439
ornamentalism,0.161517439
ornithogalum,-0.125
ornitin,-0.625
orospu,-0.26944
orospu çocuğu,-0.625
orostopolluk,-0.047557799
orsa,0.521917439
orta,-0.060908299
orta amerika,-0.375
orta asya,0.187427439
orta boy,0.161517439
orta büyüklükte,0.161517439
orta deri,0.105797439
orta doğu,-0.262361607
orta düzey,-0.125
orta halli,-0.33333
orta hat,-0.75
orta kaldırım,-0.63039
orta kulak,0.179647052
orta mektep,0.205497439
orta yaş,0.411517439
orta yaşlı,0.411517439
ortaağırlık,-0.06818
ortaboy,-0.23977
ortada,0.115712342
ortada olan,-0.125
ortada olmaksızın,-0.689451933
ortadaki,0.411517439
ortadan kaldırma,-0.136668909
ortadan kalkmayan,0.045327992
ortagüz,-0.031274293
ortak,-0.031116852
ortak asker,0.161517439
ortak bahis,-0.161494459
ortak bezelye,0.161517439
ortak booklouse,-0.25
ortak brant kaz,0.161517439
ortak buğday,0.161517439
ortak duygu,-0.625
ortak etme,-0.31008
ortak fasulye,0.078187439
ortak girişim,0.286517439
ortak ilişki,0.161517439
ortak iyi,0.536517439
ortak kanguru,-0.125
ortak kara,-0.125
ortak karar,0.286517439
ortak kediotu,0.161517439
ortak morel,-0.25
ortak siğil,0.161517439
ortak yıl,-0.5
ortaklaşa,-0.004715602
ortaklık,0.129275263
ortakçı,0.155208221
ortala,-0.05589
ortalama,-0.2173
ortalık,-0.114611683
ortam,0.122111634
ortanca,0.069607439
ortaokul,0.205497439
ortaoyunu,0.150889107
ortası,0.065277439
ortasında,0.305237439
ortay,-0.15755
ortaya,-0.03556
ortaya dökmek,0.203187439
ortaya koymak,0.192780561
ortaya çıkarmak,0.192474744
ortaya çıkma,0.146457439
ortaya çıkmak,0.08857574
ortaç,0.373297439
ortaçağ,-0.03788
ortodoks,0.205077439
ortodonti,-0.125
ortodontisi,-0.125
ortofosfat,-0.125
ortogonal,-0.30682
ortogonellik,0.119847439
ortomiksovirüs,-0.125
ortopedi,0.090837439
ortopedik,0.214247439
ortopne,-0.125
orun,0.215497439
oruç,-0.037190562
orya,0.452407439
oryantal,0.343037439
oryantal boğaz,-0.5
oryantalist,-0.33243
oryantalistik,-0.12876
oryantalizm,-0.12876
oryantasyon,0.062027439
orşit,-0.875
os lunatum,-0.125
osmanlılarda,-0.37474
osmerus,-0.125
osteofit,-0.25
osteolizis,-0.625
osteomalazi,-0.375
osteomiyelit,-0.625
osteopat,-0.0777793
osteopati,0.536517439
osteopetroz,-0.375
osteoporoz,-0.125
osteoskleroz,-0.375
osur,-0.50929
osurmak,-0.29246
osuruk,-0.0428955
ot,0.047589877
ot bahçesi,-0.125
ot vermek,-0.129077991
ota,0.098027439
otacı,0.03800388
otacılık,0.148861806
otak,0.173865805
otala,-0.12739
otalamak,0.145626918
otamak,0.144175269
otantik,0.386364439
otantik olmayan,-0.5
otarşi,0.095047439
otarşik,0.119847439
otağ,0.193601116
otc,-0.625
otc stok,-0.125
otel,-0.120546188
otelcilik,0.286517439
otistik,-0.75
otit,-0.25
otizm,-0.5
otla,-0.2904
otlak,-0.135487803
otlakçı,0.088855828
otlamak,-0.125
otlanmak,0.088417895
otlatmak,-0.189815668
otlatırken,0.411517439
otlu tava,0.176847439
otluk,-0.08747746
oto,-0.375
oto camcısı,-0.028247438
oto erotik,0.536517439
otoban,0.06515411
otobanı,0.286517439
otobiyografi,0.348182029
otobiyografik,0.424577439
otobüs,-0.044847783
otobüs bileti,0.536517439
otofit,0.161517439
otofloresansı,-0.125
otogar,-0.203700653
otokar,0.194137439
otoklav,-0.28701
otokoid,0.161517439
otokoidin,0.161517439
otokontrol,0.328727439
otokrasi,0.095047439
otokrat,-0.126601345
otokritik,0.286517439
otoliz,-0.23106
otomasyon,0.043617439
otomat,0.148877439
otomata,-0.25
otomatik,-0.125
otomatik olarak,0.286517439
otomatikman,0.078257439
otomatizm,0.043617439
otomobil,-0.182200326
otomobilde,-0.155064945
otomobilin,0.303077439
otomobiller,-0.25
otomobillerde,-0.221042718
otomotiv,0.136787439
otonom,-0.101022171
otonomi,-0.050853494
otopark,-0.114568781
otopsi,-0.486061414
otorite,0.042392014
otorite sahibi,0.041759609
otoriter,0.064449678
otoriterlik,-0.5
otoskleroz,-0.125
otostop,0.286517439
ototopi,0.119847439
otoyol,0.245050476
otoyolu,-0.095657211
otsu,-0.192449177
otsul,-0.518978322
otur,0.148049439
oturabilirlik,0.536517439
oturacak,-0.043310721
oturacak yer,0.076317948
oturak,-0.140559727
oturaklı,0.225370178
oturaklılık,-0.046442665
oturan,-0.025677925
oturan ördek,-0.125
oturma,-0.216219469
oturmadan,-0.058536324
oturmak,-0.004649388
oturmuş,-0.043670017
oturtma,0.180397439
oturtmak,0.286517439
oturum,-0.011973527
oturun,-0.04167
oturup,-0.375
oturuvermek,-0.012520978
oturuşmak,0.22209345
otuz,0.111897439
otuzbir,0.536517439
otuzbirci,-0.125
otçu,0.03800388
out,-0.077185654
outdoor,0.411517439
output,-0.202522634
ov,-0.20769
ova,-0.08590228
ovadya,-0.16667
oval,0.086726294
oval gövdeli,-0.25
oval meyveli,0.411517439
oval şekilli,0.161517439
ovala,-0.19777
ovarica ven,-0.25
ovarit,-0.5
overpriced,0.536517439
ovma,0.133503256
ovma acele,-0.125
ovmak,0.039708649
ovogon,-0.26091
ovotestis,-0.125
ovucu,0.560167439
ovulmuş,-0.625
ovum,-0.10759
ovumcu,0.560167439
ovuşturun,-0.12
ovüler,0.286517439
oy,-0.012702008
oy pusulası,0.078187439
oy vermek,0.115274315
oya,0.215356939
oyala,-0.06989
oyalama,-0.222743415
oyalamak,-0.05611722
oyalanarak,0.087367011
oyalandırmak,0.434660505
oyalanmadan,-0.017471019
oyalanmak,-0.032409945
oybirliği,0.328187439
oybirliği ile,0.411517439
oybirliğiyle,0.411517439
oydaş,-0.06842
oyla,0.071427439
oylama,0.161517439
oyluk,0.337835789
oylum,-0.021313597
oylum oylum,0.057179621
oylumlu,-0.014964747
oyma,0.104697439
oyma baskı,0.127646764
oymacı,0.066517439
oymacılık,0.078187439
oymak,-0.017228283
oymalı,0.055736577
oymağı,-0.178890556
oyna,0.098287439
oynadı,0.411517439
oynadığı,0.161517439
oynak,0.110534496
oynak yeri,0.366617439
oynaklık,0.536517439
oynamak,0.147353628
oynanabilir,0.661517439
oynanamaz,-0.5
oynanca,0.072577439
oynatmak,-0.311946974
oynatmaya,-0.25281
oynatmayın,-0.25
oynatmış,-0.320283134
oynatım,0.186597439
oynaş,-0.041393007
oynaşmak,0.09908114
oynuyor,0.661517439
oysa,-0.076371944
oysa ki,-0.038917366
oysaki,-0.019245058
oyuk,-0.156927639
oyulgan,-0.36998
oyum,-0.035506625
oyun,0.076924712
oyun ebesi,0.115267439
oyun kağıdı,-0.141457524
oyun kurucu,0.377667439
oyun kâğıdı,-0.83766
oyun oynamak,-0.128571514
oyunbaz,0.070203635
oyunbazlık,0.471576818
oyunbozan,-0.246135898
oyunbozandır,-0.125
oyunbozanlık etmek,-0.209031961
oyuncak,0.129962377
oyuncak çocuk,-0.5
oyuncu,-0.10169635
oyunculara,0.549337439
oyunculuk,0.425312408
oyunlaştırma,0.161517439
oyunluk,0.630377439
oyuntu,-0.084989615
oyunu,-0.15813
oyunu kaybetmek,-0.164555246
oyunu yönetme,0.183367439
ozan,-0.009460646
ozan gösterisi,0.161517439
ozanlar,0.192527439
ozansı,-0.4886
ozmos,-0.124969724
ozmotik basınç,-0.125
ozmoz,-0.124939913
ozon,-0.13976
ozon hastalık,0.661517439
oğan,0.146720186
oğlak,0.147206666
oğlan,-0.055174316
oğlu,0.203187439
oğlum,0.286517439
oğul,-0.152597315
oğul otu,0.207477439
oğulcuk,-0.1937
oğuz,0.143795139
pablo neruda,0.161517439
pabuç,-0.010948776
padavra,0.136117439
padişah,0.053454204
padok,0.121747439
pafta,0.107557439
pagan,0.194916385
paget hastalığı,0.161517439
pah,0.194677439
paha,-0.020337934
paha biçilmez,0.369847439
paha biçilmez şeyler,-0.21769762
pahal,0.193297439
pahalan,-0.14046
pahalı,0.233702909
pahalılandırma,0.157129177
pahalılık,0.4593565
pahalıya,0.525157439
pahalıya mal olmak,0.328966145
pak,0.125258028
pak olmak,0.073769214
paket,-0.07616988
paket açık geldi,-0.9691048860549928
paket açık geldi,-0.9691048860549928
paket yapmak,0.142076149
paketi,-0.08837
paketle,0.097207439
paketleme hoşuma gitmedi,-0.9984720349311828
paketleme hoşuma gitmedi,-0.9984720349311828
paketleme iyi olabilirdi,0.9681162238121032
paketleme iyi olabilirdi,0.9681162238121032
paketleme çok,0.988413393497467
paketleme çok iyi,0.9945605397224426
paketleme çok iyi,0.9945605397224426
paketleme çok kötü,-0.9982422590255736
paketleme çok kötü,-0.9982422590255736
paketleme çok,0.988413393497467
paketlemesi çok kötüydü,-0.9983667731285096
paketlemesi çok kötüydü,-0.9983667731285096
paketlenmiş,-0.08333
pakla,-0.03097
paklanmak,0.119646285
paklık,-0.22735
pakt,0.071958799
pal,0.393667439
pala,0.176815184
paladyum,0.286517439
palamar,0.068049166
palamut,-0.282060716
palamut şekilli,0.161517439
palamutla,0.338137439
palan,-0.072329356
palandöken,0.303657439
palas,0.186607439
palaska,-0.44168432
palatin,0.096517439
palavra,-0.077288142
palavra atmak,0.302365609
palavracı,-0.073703155
palaz,0.077667439
palazla,-0.35336
palazlaşmak,0.160612502
paldır,-0.20202
paldır küldür,0.136169939
palet,-0.359534688
paletli,-0.06818
palgrave,0.161517439
palinu,-0.125
palitika,0.044838563
palladyum,0.286517439
palmat,0.078187439
palmate yaprak,0.286517439
palmitat,0.495457439
palmitik,0.495457439
palmitin,-0.375
palmiye,0.411517439
palpe,0.494847439
palsi,-0.125
palsy,-0.75
palto,-0.016645091
paltoları,0.286517439
palyasyon,-0.5
palyatif,-0.625
palyaço,-0.07467
palyaço gibi,0.286517439
palyaçoluk,0.157201744
palyoş,0.129228124
palıt,-0.423097517
pampa,-0.141144164
pamuk,0.224017439
pamuk barutu,0.099017439
pamuk helva,0.161517439
pamuk kadar,0.536517439
pamuk kurdu,-0.375
pamuk taş,0.116177439
pamuk taşı,0.116177439
pamuk şeker,0.161517439
pamuklu,-0.080173192
pamuklu kumaş,0.252787439
pamukçuk,-0.234920763
pamukçuk kök,-0.125
pamuğu,-0.43599
pan,0.203187439
panama,0.058502326
panayır,0.147767854
pancar,-0.13147
pancar gibi,-0.066920501
pancar şekeri,-0.04167
pancur,0.055757085
panda,0.143957439
pandeizm,-0.08333
pandemik,-0.04167
pandispanya,-0.054315966
pandomim,0.213225638
pandül,0.260977028
panel,0.085433046
panelist,0.364877439
panelli,-0.125
panensefalıt,0.161517439
panik,-0.249654908
panik atak,-0.25
panik bozukluk,-0.75
panikle,-0.54893
panjur,0.193425462
panjurlu,-0.5
pankardit,0.286517439
pankart,-0.070474496
pankreas,-0.3902
pankreas ven,0.536517439
pankreatit,-0.75
pano,-0.067444592
panoptik,0.161517439
panorama,0.046706019
pansinüzit,-0.625
pansiyon,0.107958483
pansiyondaki,-0.125
pansiyoner,0.197008956
pansuman,-0.104011133
pansumancı,-0.08333
pantalon,-0.014793992
panteist,-0.11062
panteizm,0.203187439
panteon,0.104697439
panter,0.222810803
pantolon,-0.069057
pantolon manşet,-0.125
pantolonlu,-0.125
pantufla,-0.04721847
panzehir,0.037527761
panzehir taşı,0.488447439
panzer,-0.6002915
papa,0.121457439
papalık,0.119847439
papara,-0.183395246
papatya,0.224757439
papavirusdur,-0.25
papaz,0.065031376
papaz yahnisi,-0.032097705
papazlık,-0.08333
papazlığa ait,0.059247439
papağan,-0.125
papağangillerden,-0.125
papel,-0.11725
papelci,-0.17507551
papermoon,0.161517439
papilate,-0.5
papirüs,0.244067439
pappataci ateş,-0.25
papyekuşe,0.461657439
papyon,-0.12980034
papyon kravat,-0.332637425
papül,-0.125
par par,0.183183422
para,-0.265379632
para bakımından,0.247301886
para dışında,-0.09602
para emanet,0.286517439
para etmek,-0.247322401
para getiren,0.661517439
para harcayan,-0.125
para hırsı,-0.25
para iadesi,-0.950001895427704
para iadesi,-0.950001895427704
para kutusu,0.088122838
para sandığı,0.088122838
para temini,0.179427439
para toplama,-0.13465
para vermeye gerek,-0.7965704202651978
para vermeye gerek,-0.7965704202651978
para şişkinliği,0.290170362
parabolik,0.286517439
paraboloit,0.286517439
paraca,0.249748792
paracelsus,-0.25
paradigma,-0.06
paradoks,-0.151522449
paradoksal,0.349017439
paraf,-0.015621488
parafili,-0.125
parafin,-0.11364
parafin mumu,-0.25
parafin yağı,0.161517439
parafin ölçekli,0.411517439
parafizden,0.286517439
parafreni,-0.25
paragraf,0.129923193
paragöz,-0.016780706
paragözlük,0.161517439
paraka,0.373597439
parala,-0.07796
paralaks,-0.5
paralamak,0.057330662
paralanma,-0.13653877
paralanmak,-0.048408482
paralel,0.055614937
paralel olmayan,-0.875
paralellik,0.063671253
paralitik,-0.369612515
paralojizm,-0.125
paralı,-0.018353894
paralı asker,-0.13896
parametre,-0.0399
parametreli,-0.07054
parametrik,-0.07054
parametrit,-0.25
paramiksovirüs,-0.25
paramnezi,-0.375
paramparça,-0.314600386
paranazal,-0.125
paranoya,-0.75
paranoyak,-0.291568774
parantez,0.256389405
parantezi,-0.125
paranıza yazık etmeyin,-0.995678961277008
paranıza yazık etmeyin,-0.995678961277008
paranızı çöpe atmayın,-0.9964330196380616
paranızı çöpe atmayın,-0.9964330196380616
paraparez,-0.5
parapet,-0.125
parapleji,-0.125
parapsikoloji,-0.25
parapsikolojik,-0.375
parasal,0.137982383
parasal olanaklar,0.135100326
parasitis,0.786517439
parası,0.086223474
parasına göre iyi,0.8295304179191589
parasına göre iyi,0.8295304179191589
parasız,-0.150275505
parasızlık,-0.429964835
parasızlıktan,-0.66667
paratifo,-0.25
paration,-0.125
paratoner,0.270715509
paratöner,-0.040438684
paravan,-0.053212645
paravan yapmak,-0.070283303
paravana,-0.136280851
parayla,-0.08333
parazit,0.045334419
parazit porsuk,0.661517439
paraziter,-0.09091
parazitlikleri,-0.5
paraçol,-0.646065546
paraşol,-0.648867108
paraşüt,0.347377439
pardesü,0.546487439
pardon,-0.045477478
pardösü,0.546487439
pare,-0.093935861
parenteral,0.286517439
parestezi,-0.625
paretik,-0.375
parezi,-0.375
parfüm,0.182811502
parfümeri,0.045903854
parfümlü,-0.29167
parga,-0.213107201
parite,-0.0568565
park,0.040583967
park bölgesi,-0.375
parka,-0.04617018
parke,-0.21436
parkinson,-0.5
parkinson en,-0.5
parklar,-0.125
parkur,0.108174272
parla,0.083927439
parlak,0.218666275
parlak değil,-0.9955611228942872
parlak değil,-0.9955611228942872
parlak kömür,-0.125
parlaklaşmak,0.144323204
parlaklık,0.26350598
parlaktılar,0.536517439
parlama,-0.108373308
parlamak,0.117156363
parlamenter,0.110598862
parlamento,-0.002873902
parlatma,0.132600299
parlatma çarkı,-0.125
parlatmak,0.208386313
parlatıcı,0.052947628
parlatılmış,-0.107087865
parlayacak,0.661517439
parlayan,0.695607439
parmak,0.5154254
parmak izi,-0.11364
parmak işaret,-0.125
parmak kılıfı,-0.125
parmak yalamak,-0.10417
parmakla,0.070607439
parmaklamak,0.148346604
parmaklar,-0.023659032
parmaklı,-0.25
parmaklı iki,0.411517439
parmaklı olarak,0.536517439
parmaklık,-0.064125045
parmaksız,-0.75
parmakçı,-0.308176106
parmağa,-0.125
parnassia,0.161517439
parnassus çim,0.161517439
parodi,-0.04167
paroksizmi,-0.375
parola,0.063939576
parotit,-0.5
parr,0.070607439
parry en pinyon,0.161517439
pars,0.117320685
parsa,-0.004892405
parsal,-0.241551631
parsel,0.052104528
parselasyon,0.151017439
parselle,-0.16017
parselleme,0.151017439
parselâsyon,0.151017439
partal,-0.128104991
partenogenetik,-0.625
partenokarpi,-0.375
parti,0.047840393
parti oyunu,0.161517439
partikül,-0.05076
partikülarizm,0.161517439
partisip,0.373297439
partizan,-0.055316372
partner,0.051737832
parvovirüsü,-0.375
parya,-0.449969578
parça,-0.043921639
parça de direnç,0.203187439
parça parça,-0.210494726
parçala,-0.07734
parçalama,0.155097439
parçalamak,-0.042415835
parçalanabilir,0.536517439
parçalanamaz,-0.5625
parçalanan,0.161517439
parçalanma,0.099367439
parçalanmak,-0.072051305
parçalanmış,-0.5
parçalanmış,0.082132767
parçalanmış,-0.5
parçalar,-0.02785
parçalara ayırma,0.119847439
parçalara ayırmak,-0.121193371
parçalayıcı,-0.002039991
parçalayın,-0.06818
parçalı,-0.498854577
parçalı kırık,-0.375
parçalıyorlar,-0.125
parıl,0.212707439
parıl parıl,0.151087117
parıldama,0.150925642
parıldamak,0.087656037
parıltı,0.058789829
parıltılı,0.266147544
parşömen,0.244847439
pas,-0.051273846
pas mantar,-0.5
pasaj,0.109667696
pasak,0.190367439
pasaklı,-0.191125835
pasaklılık,0.411517439
pasaport,0.193669025
