text,sentiment
popüler makina olduğu yer ihtiyacım olduğu aldım 20 çeşit kahve yapmayacağım almak istedim aldım 5547/90 modelinden tek fark renk ayrıca vurgulamıyor model türkçe dil desteği çekirdek alacaklar kaliteli çekirdek seçsin öncesinde ayarlardan ısıyı en yükseğe alsın gelip soğuk kahve yapıyor diyorsunuz latte yaparken kahve seçeneğini maksimum yapın aldığınız çekirdek sütlü tariflerle uyumlu olsun hafif kahveler sütlü tariflerde kayboluyor,1.901956924
aldığım kapsül kahve makinesini iade edip aldım sütü otomatik köpürten üst modeli düşündüm ucuz kullanışlı geldi hemen sipariş ettim öncelikle makineyi kutudan çıkarırken çok zorlandım ağır makine taş kurması zor değil en zor kısmı makineyi kutudan çıkarmaktı biraz temizlik işlemi yapmak lazım çekirdeği öğütüyor öğütülmüş çekirdek kullanabilirsiniz kullanasınız süt köpürtme ucu makineye entegre kendiniz ister cappucino ister late yapabilirsiniz tabii espresso bazlı türlü içeceği sütü köpürten modelde süt köpüğü zaman cappucino köpüğü hacimli olduğu onlarla late pek olmuyor bence en ucuz modeli aldığım 2200 serie en kullanışlı olan olumsuz özelliği biraz fazla ses çıkarıyor tabii yaklaşık dakika süren gürültü sonuçta özetle iş yerinde taze kahve içebileceğim mutluyum,2.219478376
kahve severlerin ilk başlarda deneyerek damak zevklerine göre ayarlarını yapana çok miktarda kahve tüketeceği sonrasında istenilen tat dokular yakalandığınızda günlük kahve zevkinizi rutininiz haline getirecek cihazınız zamanında talimatlara uygun bakımlarını yaptığınızda seferinde mutlu etmeyi başaracaktır alışık olmamanız durumunda çok fazla çekirdek tüketimi yapmasından şikayet edebilirsiniz ürün fiyatı yüksek dursa günümüz dükkan fiyatlarına göre zamanla amorti etmeyi başaracaktır amazon tarafından siparişten teslime hiçbir sorunla karşılaşmadan gönül rahatlığı alışveriş yapmanızı sağlayacaktır,1.634235873
önceki nesilde aynı makinem vardı sessiz hızlı başlıyor önden temizleme su bırakıyordu yeni makine sadece işlem bitince yıkama yapıyor kahve seçenekleri çok fazla özellikle sütlü kahvelerde ayarlamaları farklılaştırmaları çok iyi süt sıcaklığı çok çok iyi süt haznesinin komple ayrı olması markalara göre çok iyi neredeyse büyün sökülen parçaları bulaşık makinesine uyumlu keyifle kullanıyorum,3.583187364
5400 serisi kullanmış olarak 2 cihaz arasındaki farkları yazmaya çalışacağım öncelikle 5400 5500 geçmeye gerek yok yeni alınacaksa kesinlikle 5500 serisi öncelikle cihaz %40 sessiz hissettiriyor 5400 serisinden türkçe olması ufakta olsa avantaj 20 çeşit kahve yapması tek tuş artı tabii kahveleri 5400 serisinde yapıyor ayarlar uğraşmak zorunda kalmadan yapmak kolay kullanılan malzeme hemen hemen aynı ekran dokunma hissi 5500 serisinde iyi ufakta olsa ekranda kullanılan grafikler renkler iyileştirilmiş arada fiyat farkı çok yok 5500 tercih edilmeli 5400 kullanıyorsanız değiştirmeye gerek yok diyebilirim makina ilk kullanıma başladığında haznesinde yeterince kahve bulunmadığından istediğiniz kahveyi vermeyecektir kahveden 5-10 arası fazla istediğiniz kahveleri almaya başlıyorsunuz konuda cihazın arızalı olduğu ilgili yorumlar gördüm tamamen kalibrasyon süreci ayrıca bilgilendirmek isterim,0.08503458099999997
ürün çok araştırarak aldım beklentilerimi fazlasıyla karşıladı bu süt köpürtme kabı yok sütü ısıtıp döküyor bu farklı özellik 9-10 bin lira vermek saçmaymış gerçekten anladım espresso makinesi düşünenlere şiddetle tavsiyemdir kahveyi çok lezzetli yapıyor,1.247779769
hanım gayet memnun kaldık kahveler lezzetli ürün özelliği fazla kullanımı kolay üstelik çok şık duruyor 12 çeşit kahve yapıyor gayet yeterli,1.848716925
son derece kolay çekirdek kahveden tazecik kahvenizi yapan makine kargo çok sağlam hızlı teslim edildi kesinlikle tavsiye olunur,0.924720799
ürün premium his veren yapıda çok opsiyonu bünyesinde barındırıyor 1 yıldız nedenini merak edenler tek yıldız lattego aparatının ucu resimde krom 2 değişim yaptım ikisinde mat geldi ürün enfes,2.029713615
firmalarda iadeden dönmüş ürünleri gönderiyorlar amazona güvendik aldık amazonda iadeden dönen ürünü yollamış karton kutu perişan halde geldi tekrar güzel paketlemişler çok dikkatli olmayan birinin anlaması mümkün değil fabrika yapışkanlarını tekrar yapıştırmışlar sıfır aqua clear filtresini koymuşlar su kanalında su vardı makinenin su hazne yeri ıslaktı toz kahve haznesinde kahve kalıntıları vardı detaylı irdelemeyen anlayamaz tebrik ederim paketleme sisteminizi kahve makinesine diyecek lafım yok mükemmel i̇ade etsem taksi'de doldurdum taksitle iade edecekler yenisi alacak kart limitim yok yüzden iade etmedim şuan makine çalışıyor problemi yok çok istediğim almak uzun zamandır almak için beklediğim urunun sekilde gelmesine çok üzüldüm iade olayına çözüm bulunsun adam alıp kullanıp geri veremesin beğenmedim göze alan firmalar kullanılmış ürünleri müşterilere göndermeyecek saçmalık yüzden biraz fazla verip teknoloji marketlerinden satın alın 2. el ürün almayın,0.8552072329999999
arkadaşlar ürünü aldım başkasının iade ettiği ürün gönderildi kullanılmış ikinci el kabul edilemez zamanım param süreçte meşgul oldu oluyor inanın aklım almıyor ürün içindeki lattego etiketi yoktu i̇ç mekanizmasında kahve tortuları vardı çok defa kutu açma videosu izlediğim farketmem zor olmadı almadan benzer yorumları okumuştum ihtimal vermemiştim bende iade ettim bilginize,0.570479003
ürünü kutusundan aldıktan 1 ay açtım ürünün kahve çenekleri kısmındaki altın çerçevesi lekeli çıktı,-0.360111423
urun yoğun araştırmadan aldık kargolanma kötü göndermekle uğraşmadık artık,-0.26198520599999997
perşembe bunu tahmini teslimat gorunen kargoyu 2 defa erteleyen firmayla anlasip prime hakkında şikayet oluşturunca para iadesi verelim tavır sacmaligin daniskası prime para tuzagidir uzak durun,-0.7150287999999999
ürün 1 gün kısa sürede elimize ulaştı çok memnun olduk büyük hevesle ürünü yönergelere göre hazırladık deneme yapmaya başlayınca hüsrana uğradık kahveyi musluklardan değil iç kısmına veriyor deneme sonrası ürünün hatalı olduğuna kanaat getirdik amazon müşteri hizmetlerini arayıp destek istedik çok nazik şekilde ürünümüz değişim talebi olumlu karşılandı ürünü kargo firmasına teslim ettik 1 günde amazon sipariş merkezine ulaştı yenisinin gelmesini büyük heyecan bekliyoruz umarım çok bekletmeden yeni ürün adresime yollanır nebze olsa mağduriyetimiz kısa sürede giderilmiş olur sayede aksiyonun sürede gerçekleşeceğini görmüş olacağız ürün elime geçer geçmez tekrar yorum yazacağım,2.197495051
cihaz üzerinde çizik alt su birikim haznesinde çatlak kırık cihaz kullanılmış koruma bandı etiketi vs yoktu üzerinde su lekeleri kahve kokusu vardı,-0.631316482
kahve sıcaklığı 75 geçmiyor soğuk kahve yapıyorsun 50 derece sıcaklıkta kahve veriyor,-0.035355486
ürüne cidden diyecek yok kahveyi sıcak lezzetli yapıyor temizliyor bakımı zor değil süt köpürtmesi çok iyi amazonun fiyat politikası berbat 6800 hafta aldığım ürün 6389 peşin fiyatına 9 taksitle satılır oldu arada farkı talep ettim reddedildi dilersem iade edebileceğim söylendi bende aynen yapıyorum yeni fiyattan sipariş geçtim i̇ade ediyorum yapıyorlar anlamış değilim kendilerine zahmet ayrıca kullanışta iade edeceğim makinayı yapacaklar merak ediyorum,-0.3733175700000001
makine herşeyi tam otomatik beklentilerimi karşıladı bakım ürünleri tablet yağ su filtresi hesaplı olabilir genel anlamda kahve tiryakileri birebir makine taze çekilmiş çekirdek kahvenin tadını hiçbirşey veremez,0.950659904
gün 11/04 ürünü alalı yaklaşık 3 gün oldu deneyip yorum yapmak istedim ürünü almadan amazon prime müşteri hizmetleri görüştüm aklımda soru işareti kaldırdılar yüzden öncelikle müşteri hizmetlerine sonsuz teşekkürler ürüne gelirsek almamışız eşimle kendimize sorup duruyoruz ürünün kurulumu philips youtube sayfasında oldukça ayrıntılı anlatılmış sorunsuz kurulum yapabiliyorsunuz ürünün kutusundan türkçe kullanım klavuzu çıkıyor önem belirteyim 3-5 adet kahve espresso ve içecekten makina tam olarak lezzeti kahve yapmaya başlıyor kesinlikle kaliteli kahve çekirdeği kullanın latte go haznesini muhakkak kullanımdan temizleyin aklınıza takılan soruya philips youtube sayfasından ulaşabiliyorsunuz makinayı orta sıcaklıkta kullanıyoruz kahve ideal kıvamına lezzetine 1-2 dakika durduğu zaman ulaşıyor bütçenizi zorlamıyor kesinlikle alın derim teslimat amazon kolay gelsin sorunsuz dakik olarak yapılıyor yüzden ayrıca teşekkürler baştan sona sorunuz deneyimdi teşekkürler amazon prime teşekkürler kolay gelsin teşekkürler philips 10/10,3.966008472
türlü kahveyi yapabileceğiniz makine süt kremasını çok iyi yapmasana çok süt köpüğü yapıyor i̇yi ayarlama sonrası nefis kahveler içiyoruz,1.0852324530000002
15 şubat tarihinde aldım gün 07 mayıs ekranda genel sayaç bulunuyor su anda görünen totalde 500 bardağa geldik 2 kişi evde tam hakkını vererek kullanıyoruz,-0.04221657299999998
ürünü alalı 5 ay oluyor almadan yorumları çok okudum çekindiğimde oldu olumsuz yorumlarla ilgili kesinlikle tavsiye ediyorum mükemmel makina düşünmeden fiyatı artmadan gönül rahatlığıyla alıp geçin derim,0.615260954
bence en ideal makine tavsiye ederim,0.30535164000000004
tam kahve hastası olarak yıllar boyunca çok çeşit yöntem çok çeşit makine kullandım kısa öz ev kullanımı en ideal kahveye makine ulaşabilirsiniz doğru ayar doğru kahve çekirdeği tam istediğiniz lezzete ulaşabilirsiniz tabii en büyük avantajı ayrılabilir kolay temizlenebilir süt haznesi parasını kısa sürede amorti edeceğinize unutmayın,2.930087366
fiyat performans olarak çok memnun olduğumuz makine çok gürültü çıkardığını söylemiş önemli,1.0906753550000001
kahveler zahmetsiz hazır herkesin denemesi gerek,0.11153575399999999
yaklaşık haftadır kullanıyorum gayet memnunum,0.218396639
özelliği iyi su sıcaklığı yeteri yüksek değil sıcaklığı high alıp makineden 10bin pahalı farklı makine su sıcaklıklarını ölçtüm makine 55 çıkarken makine 64 çıktı çay kazanında kaynayan suyu ölçtüğümde 69 küsür çıktı 69'a elinizi sokarsanız direk yanarsınız sıcaklık buradan karşılaştırabilirsiniz müşteri hizmetleri gayet iyi 2 ay denemesi süresi olduğunu iade edebileceğimi söyledi ayrıca sıcaklığın kafelerdeki olmayacağını söyledi dediğim tık üstü makine alırsanız sıcaklığı iyi olabilir,2.027048348
espresso coffee kendime late cappucino çocuklar içindi işimizi gayet güzel görüyor iced coffee işi biraz hikaye kalmış başarılı makina üst modellerde sadece su miktarı değişiyor farkı verimde america'n lung'u vermeye gerek duymadım az biraz su ekleyerek iş çözülüyor,0.677273054
kesinlikle tam otomatik kahve makineleri arasında en iyisi yorumlarda en korktuğum kullanılmış ürün geldi diyenler oldu ürünü pazar günü sipariş verdim salı günü geldi kutu içindeki parçalar gayet iyipaketlenmişti fener karanlık noktalara bakarak hata aramaya başladım su haznesinin 1 damla su kahve hazneleri kısmında çok az kahve kalıntıları vardı i̇ade edilen ürünü philips yenileyip amazon geri mi gönderdi aklıma gelmedi değil talimatlara göre ürünü çalıştırdıktan tek tek espresso cappicino denedim tadı nefis şimdilik makinede sıkıntı çıkmadı i̇ade süresi̇ içerisinde sorun çıkarsa i̇ade etmeyi̇ düşünürüm eğer yeni̇lenmi̇ş ürünse hakkımı helal etmiyorum ayrıca su haznesi kısmında philips sticker oluyor biliyordum kahve tanecikleri su damlası kafamda soru i̇şaretleri oluşturmadı deği̇l makinede şimdilik sıkıntı yok yolunda eğer deneme süresi zarfındaci̇ddi̇ sorun tespit edersem i̇ade etmeyi düşünürüm kafamda soru i̇şareti̇ birakan bi̇r deneyi̇m oldu,0.795128398
evimde manuel espresso makinesine kahve öğütüp ayarlamak çok uzun sürüyor espresso içmek yapman gereken tek tuşa basmak kahven hazır kullandığınız çekirdek çok önemli çekirdeğiniz iyice türlü lezzetli kahve içersiniz kahveleri soğuk yapıyor yorumlar gördüm ayar yapmadığım halde dilimi yakacak sıcak kahve yapıyor eğer yeterince sıcak gelmiyorsa ayarlarından 3 farklı sıcaklık ayarı makine fabrika ayarlarında ortalama sıcaklıkta geliyor tek tuşla sıcaklığı yüksek sıcaklık olarak ayarlayabilirsiniz kullanılmış ürün gönderildi yorumları gördüm evet makinenin içini açtığımda kahve parçacıkları vardı kitapçığı açıp okuduğumda durumun normal olduğu makinelerin çekirdek öğüterek test edildiği yazıyor makinenizin kahve parçaları görürseniz çok korkmayın iki sorun bakımı 2 ayda parçaları yağlamak gerekiyor ikincisi ekstradan abonelik bakım ücret ödemeniz gerekiyor temizlik tableti su temizliği filtre parçaları süre satın almanız gerekiyor,4.685240478
güzel makine kahve ölçüleri sanki görgüsüz amerika'lımlar yapılmış espresso istediğinizde lung'u miktarı kısılmış ristretto istediğinizde espresso yapıyor yoğun i̇talyan usulü konsantre espressoyu elde etmek biraz takla atmak gerekiyor dışında güzel makina,0.7849027359999999
üründen çok memnunuz yalnız faturası gelmedi enkısa zamanda gönderirseniz memnun oluruz,0.12681575100000003
makine çok güzel kahve yapıyor program sayısı yeterli evde yapmaya başladıktan dışardan almadım çok iyi yapıyor sadece iç mekanizma kahve kalıntıları detay temizliği zahmetli olacak,1.039344494
ürün kesinlikle ihtiyaçlarınızı karşılayacak şekilde yaptığı 2 çeşit kahveye süt yada sıcak su ilave ederek türlü kahveyi yapmanız mümkün yüzden özellikle ev çok pahalı teferruatlı makineler almanızın manası yok fikrim kahve gurmesi değilseniz fazlasıyla tatmin eder türlü manuel makine almalısınız sıcaklığı kahvenin sertliği içecek miktarını 3 kademeli ayarlayabiliyorsunuz sıcaklığı kahve köpürtücünün sütü ısıtma derecesi oldukça tatmin edici kahve değirmen ayarını değiştirmek makine kahveyi öğütürken bastırarak yapmalısınız türlü kılavuzda zarar verdiği yazmaktadır ürünü aldıktan 700 il indirim oldu ürünü 10 gün geç teslim etti amazon dışında sorun yok,0.878895913
ürün siparişimin ertesi günü elimdeydi çekirdek kahvelerle birlikte sipariş etmiştim birlikte geldi kargolanma hızlıydı ürün farklı kutu içerisine konmadan direkt üzerine kargo etiketi yapıştırılmış şekilde geldi kutunun üst kısmında sorun görünmüyordu alt kısmına baktığımda parçalandığını yırtıkların olduğunu gördüm i̇lk defa amazon'dan şekilde kötü paketli ürün geldiği şaşırdım doğrusu fotoğraflarını ekleyebilirsem istediğim iyi anlaşılacak olur olmaz ürün kutusunu açarken video çektik kahve makinasının kendisinde hasar yoktu kurulumunu yapıp kullanmaya başladık kahveleri lezzetli özellikle sütlü olanlar iyi parçaları kolayca sökülüp temizlenebiliyor sadece plastik kalitesi bu tık iyi olabilirdi eksi açılış kapanışlarda temizlik yaptığı olsa gerek su tüketimi fazla artılarına göre fiyat performans kişi fiyatını yüksek bulacaktır maalesef ekonomimiz alım gücümüzün düşüklüğü yüzünden almayıp hala düşünenlere kesinlikle tavsiye ederim,2.689540313
süt olarak badem sütü tercih ediyorum ayarlarda türkçe dil seçeneği olmaması dezavantaj olmadı adıma ürünü ülkede satıyorsanız koymanız icap eder romanya dili varken türkçe olmaması manidar ürüne gelecek olursak otomatik temizleyebilen sistem olması tercihlerimizi etkiledi kahvenizin kalitesi kullandığınız suyun kalitesi bunlar haz almanızda büyük etken durumu olanlar bulunmaz nimet ister çekirdek isterseniz filtre kahve olarak damak zevkinize uygun kahveler hazırlayabiliyor olmak oldukça iyi bunca zamandır almadığıma üzüldüm keşke alsaydım düşünüyorum alın aldırın çok başarılı ürün,2.005523277
ilk defa amazon alışverişinin özensiz paketlendiğini gördüm küçücük kalemi dahi kocaman kutuya paketleyip sarıp yollayan amazon hassa ürünü sadece paketiyle yollamış kutunun sağı solu yırtılmıştı ürünün hasar görmüş olabileceği korkusuyla video kaydıyla kutu açılımı yaptım çok şükür ürün sağlamdı ürün kalitesi konusunda çok fazla yazmayacağım yukarıdaki yorumlara katılıyorum son derece başarılı ürün kahvelerin lezzeti harika,0.90319409
sütlü içecekleri güzel yapıyor sade kahvelerde muhteşem değil iki eksiği 1. su çok harcıyor 2. sütun azaldığı bittiğine dair uyarı sistemi yok süt bittiği an sade buhar püskürtüyor aman dikkat delonghi'n aslen aynı makine olmakla birlikte malzeme kalitesi düşük philip'te gördüğüm eksikler edip profiller tamamen gereksiz duruyor faydalı bulanlar olabilir lattego sisteminin bulaşık makinesinde yikanamamasi en büyük eksiklik süt tortuları buhar çıkışında düzgün çıkışı engelleyebiliyor thermo modu denilen fonksiyon tümüyle anlamsız standard otomobillerde kullanılabilecek mumlar makinede doldurulamayacak uzun edit 10.4.2024 konik ocutucunun ince ayarı haricinde gri boyutlarında yspilan kahvenin pek tadının olmadığını fark ettim kişisel gorusumdir edit 24 nisan 2024 filtre değiştirmemiz gerektiğine dair uyarı geldi 5000 bardağa denilen filtre 500 bardakta uyarı veriyor dikkate alınız ayriyeten 21. yüzyılda gres yağlamak yaaa,2.863658528
ürün gayet güzel kullanışlı kargo direkt ürün kutusu olarak geldi yağmurlu gün olduğu ıslanmıştı kargo etiketi direkt ürün kutusuna yapıştırılmıştı amazon'un dillere destan kargo paketlemesinin satın almada uygulanmaması şaşırtıcı,2.137355843
amatör oluşumu mazur görmenizi rica ederek yorum yapayım değirmenli filtre kahve filtre kağıdı makinası kullanıcısı olarak diyebilirim yapış tekniği filtre kağıdı konulması nedeniyle kahvesi biraz tortulu bulanık değirmen öğütme inceliği gayet makul su filtresi olması nedeniyle hazne tam boşalmadan su eklememizi istiyor 1.8 abartı geldi süt köpürtme pratik yeterli süt kopuntucu kentle türü makinalar dan batık zayıf yeterli içindeki mekanizmada kahve tozları birikiyor arada temizlik yada elektrik süpürgesiyle çekmek gerekebilir abartılacak değil ısı ayarı ısı yeterli dış mekanda bardak soğukken soğuk olur dış mekan makinası değil menüler yeterli damak zevkinize göre kişiselleştirme güzel kalabalık aileler işyeri güzel uzun kullanımda makul olmayan arıza çıkarabilir bilmiyorum satan ürünün yedek parça yan sanayisi olur tahminimce filtre kahve makinamı kaldırmadım değirmeni kalın çekse filtre kağıdından süzülmüş duru kahvenin tadı başka fiyat konusundaki oynaklık hesaba katılınca kahve alternatifiniz hala hazırda mevcutsa dip fiyatı görmeden almanızı önermem furya oldu furya katılmak acele etmeyin,2.377377842
evde kahveyi en çok seven içen kişi evdeki kişiler çok seyrek kahve içer sabah olsun akşam olsun daim hazır ürün isteyen kişiler gerçekten en iyi seçim espresso america'n late capuccino çeşidi içeceklerin tümünü fiyatına göre hakkıyla yapıyor ürünü alıp 30-40 binlik makinelerin becerilerini karşılaştırmak abesle iştigal durum gerçek kahve severler istediğimi anlayacaktır ayrıca açılır kapanırken aksamını sıcak suyla temizlemesi çok avantajlı şahsen açarken kullandığı sıcak suyu fincanımı termosumu ısıtmak kullanıyorum ürünle ilgili söyleyebileceğim olumsuz taraflara gelince çekirdekten bardağa ben o cup ürün olduğu kapladığı alan hacim klasik filtre kahve espresso makinelerine göre biraz fazla ayrıca değirmen bulunduğu sabah erken gece geç saatlerde çalıştırmak biraz gürültülü olabilir,2.275611713
plastik aksam,-0.093104758
kahve kalitesi açısından muazzam sütlü sade kahve çeşitlerinin ikisi güzel sıcak fiyatı biraz makul olabilir tavsiye ederim,1.070168196
orta seviye kahve makinesi kargo sürecinden memnunuz,0.038366136999999995
i̇lk başlarda biraz ılık geldi sonraki denemelerimde sıcak yapıyor özellikle late o içimlerde süt köpüğünden olsa gerek biraz ılık oluyor genel anlamda beğenerek kullanıyorum keşke biraz sessiz çalışsaydı yüzden 1 yıldız kırdım,0.098322519
buhar çocuklu model late o modellere göre avantajlı latte o hazneli modellerde sütü istediğiniz ısıtamıyorsunuz buharlı modelde sütünüzü istediğiniz ısıtıp köpürtebilirsiniz manuel kahve makinelerinde profesyonel makinelerde buhar çubuğu standarttır modeller arasındaki fiyat farkı son derece absürt en alt modelle en üst model arasında 2 kat fiyat farkı mevcut kesinlikle farkın değeceğini düşünmüyorum modellerin iç yapısı birebir aynı filtre kahve türk kahvesi dışında kahveler espresso bazlıdır elinizde espresso spotu olduktan süt su miktarına göre istediğiniz kahveyi elde edersiniz profesyonelce hazırlanmış kahve beklemeyin sonuç olarak üst modellere fiyat farkı vermek kaliteli kahveye yatırım yapmak çok bilinçli hareket olacaktır online alışveriş sitelerinde ünlü markaların sahte kahveleri çok yaygın aldığınız kahvenin orijinal taze olduğundan emin olun resmi satıcılardan almaya dikkat edin not i̇lk kullanımda bardak makine düzgün kahve vermeye başlıyor göre sütlü kahve yapacaksanız sütünüzü ziyan etmeyin bardak espresso aldıktan kullanmaya başlayın,1.8147506559999997
ürünü yaklaşık 6 aydır kullanıyorum öncelikle kahve sever olduğunuzu düşünün popüler alacaksanız yada arada kahve içerim derseniz ufak ürün almanızı tavsiye ederim ürün çok yer kaplıyor 12 kahve yapıyor olması 12 kahveyi içeceğiniz anlamına gelmiyor espresso bazlı kahve olduğu kombinasyonları kahve süt süt köpüğü şeklinde biraz kahve severseniz bunları kendiniz hal edebiliyorsunuz sıkıntı sürekli ilgi bekliyor cihaz tam canınız kahve çektiği sırada çekirdek haznesine tıkanan büyük çekirdek nedeniyle kahve çekirdek haznesi boş uyarısı alıyorsunuz değirmeni sök su tankını çıkart makinayı salla çekirdek çıksın kahve içeyim derken kahve içesiniz gelmiyor şuan aklım olsa güzel kibar kapsüllü kahve makinası alırdım en azından derdim kapsül doldurmak yada satın almak olurdu kahve köşesinde hoş görünürdü buraya okuduysanız yada vaktim yok özet geç derseniz kahve gurmesi değilseniz gereksiz ürün yok kahve severim derseniz evet güzel kahve yapıyor,1.152130277
ürün elime söz verilen süreden 2 gün geç ulaştı kolide herhangi sorun olmamasına bant bölgesinde kutunun açıldığını farkettim müşteri hizmetleri yaptığım görüşmede %15 ilk indirim iade garantisi kutu açtım aksesuarların tamdı ürünün satıcısı amazon olmasına teşhir ürünü lekeler vardı i̇ndirim nedenimizle kullanıyorum herhangi sorun şimdilik yok olması durumunda iade edeceğim,-0.4790489640000001
makine gerçekten güzel espresso cappucino sütlü kahve verdiği bunlardan late america'n vs süt miktarını kahve miktarını ayarlayıp kendim yapabiliyorum iyisi tercih etmişim üst modellere fazla para verilmez 2 yıldızı paketlemeden kırdım hiçbir sarmadan öylece göndermişler amazona yakışmadı,1.195479341
makine çok büyük koyacağını şaşırıyorsun sesi çok fazla tedirgin ediyor yanlış galiba kahveler güzel paraya değer mi tartışılır çay kahve tüketiyorsanız alınır galiba günde 1 kahve içene fazla bence,0.49561029799999995
sütü çok köpürtmesi kahvenin 5 de içinde sogumasi hoşuma gitmedi sıcaklık ayarını en üst seviyede tutmama rağmen sıcak olmuyor dışarda alınan kahveler 4 bm köpük seviyorsanız alabilirsiniz,0.10717815600000002
aldıktan neredeyse 1 ay yeni modeli çıktı aynı fiyat aralığında bilseydim alırdım,0.309493455
ürünü beğendim temizlemesi biraz zor dışında sıkıntı yok,-0.724705265
bugün makinemi teslim alalı iki hafta oldu sadece iki kere toz filtre kahve yaptım bugün üçüncü kez yapacakken kahve vermemeye başladı çıldırıyorum para verdim kısa sürede sorunla karşılaşmak çok sarstı ayrıca çok gürültülü çalışıyor çok fonksiyonlu üst üst modellere fazla para vermeye gerek yok makinem 5447/90,0.6469702990000002
i̇lk yorum yayınlanmadığı ikinci kez yazıyoruz amazon nedense yorumları yayınlamıyor bakalım yorum yayınlanacak cihazı alalı 1 hafta oldu kullanmak mümkün olmadı kutuyu açarken demleme ünitesine çok miktarda gres yağı bulaşmış olduğunu tespit ettik bre ünitesinde piston kanallar fabrika çıkışında kullanım esnasında periyodik olarak yağlanıyor demleme ünitesinin dış yüzeyi kahvenin demlendiği hazne üst filtre dahil yer yağ içindeydi sıcak su yıkamamıza gres yağı tam olarak çıkmadığından şekilde kullanımının uygun olup olmadığını araştırmaya başladık maalesef hayal kırıklığı sonuçlandı fotoğrafları paylaşıp philips türkiye yazıştık sistemlerinde konuda bilgi olmadığını araştırma zaman istediklerini belirttiler süre veremediler akabinde ürünü aldığımız amazon türkiye iletişime geçip destek istedik ürünlerin teknik özellikleri hakkında bilgilerinin olmadığını üretici firmalar irtibat kurmadıklarını belirttiler son çare olarak başka kanaldan philips uluslararası irtibat kurduk fotoğrafları görünce ürünün doğru toplanmadığını nedenle kullanılan gres yağı güvenilir olsa haliyle kullanmayı önermediklerini lokal destek almamız gerektiğini belirttiler philips uluslararasının desteği sayesinde philips türkiye tekrar irtibat kuruldu philips türkiye gres yağının güvenli olduğunu ürünün kullanılabileceğini bildirdi philips uluslararasının konudaki mesajında gres yağının güvenli olduğu doğru şekilde kullanılırsa güvenli olduğunu bildirdiklerini haliyle gres yağı kahve su direk temas halinde olduğundan kullanmayı önermediklerini açıklamaların birbiriyle çeliştiğini bildirdiğimizde teknik servise yönlendirdiler merkez servisi aradığımızda sağ olsunlar konu ilgilendiler cihazın kendilerine ulaştırılmasını tüketiciden direk ürün almadıklarını nedenle en yakın servise iletmemizi aracılığı kendilerine ulaştırmamızı bildirdiler yoğunluk nedeniyle sürede geri dönüş yapacaklarını bilemediklerini aktardıklarında cihazın iade süresinin geçebileceğini bildirdiğimizde demleme ünitesini değiştirmemizi önerdiler talebimizin yönde olduğunu garanti kapsamından değişimini istediğimizi belirtiğimizde demleme ünitesinin garanti kapsamına girmediğini ilettiler cihazın sıfır olduğunu kutudan şekilde çıktığını tekrar hatırlattığımızda fabrikadan şekilde çıkacağını zannetmediklerini söylediler durumda cihaz birlikte gelen gres yağı demleme ünitesinin tarafını yağlamış oluyoruz yağ poşeti açılmadı amazon hatalı ürün satmış oluyor basit konuda günlerce mesai harcayıp sonuç alamamak durumun gittikçe belirsiz hale gelerek kısır döngüye girmesi gerçekten üzücü ürün seçerken markanın yeterince profesyonel destek ekibinin olması gerektiğini kez anlamış olduk,2.591941434
iyi güzel kardeşim espressoyu yük sıcaklıkta verip sütü ılık verecekse sütü başka kapta kaynatacaksam anladım bence sadece espresso yapan ürün yeterli tam otomatik almanıza gerek yok sütü ayrı kapta kaynatıp koyarsınız baya büyük çok yer kaplıyor sade espresso içenler çok ideal gerek bence çok lazım ürün değil keşke basit modelini alsaymışım,1.075731532
ürün çok hızlı geldi güzel paketlenmiş beklediğimden çok gürültülü olduğu iade etmek durumunda kaldım açılırken ayrı ses yapıyor kapanırken ayrı ses yapıyor kahveyi öğütürken ayrı ses yapıyor,0.596445293
ürün çok güzel kapalı korunaklı şekilde elime ulaştı kurulum üreticinin destek sayfasında bulunan video izleyerek işlem yaparken aqua filtresine ring olmamasından oturmadigini gördüm markanın destek hattına ulaşarak durumu bildirdim sahici iletişime gelmemi alternatif olarak ürünü ücreti mukabilinde almam söylendi paket içeriği kapalı olmasından dolayı eksikliği satıcının göremeyeceğini paketlenirken hatanın gözden kaçmış olacağını söylememe degismedi,0.368542075
güzel seri calisiyor arada bu çok ses yapiyorve espressoyu tam kaynar vermiyor bu tik soğuk geldi,0.140803332
